datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Multiple Fuels,2010.4,0.02,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Nuclear,32503.2,0.26,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Oil,121.9,0.00,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Other,111.3,0.00,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Other Renewables,725.0,0.00,True
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Solar,1873.9,0.01,True
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Storage,0.0,0.00,False
8/31/2021 6:00:00 PM,8/31/2021 2:00:00 PM,Wind,1269.8,0.01,True
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Coal,30921.5,0.25,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Gas,50544.0,0.41,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Hydro,4359.5,0.04,True
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Multiple Fuels,2024.0,0.02,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Nuclear,32554.1,0.26,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Oil,119.5,0.00,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Other,102.2,0.00,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Other Renewables,732.6,0.00,True
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Solar,2081.5,0.02,True
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Storage,0.0,0.00,False
8/31/2021 5:00:00 PM,8/31/2021 1:00:00 PM,Wind,983.8,0.01,True
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Coal,30695.2,0.25,False
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Gas,48547.4,0.40,False
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Hydro,3462.8,0.03,True
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Multiple Fuels,1991.6,0.02,False
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Nuclear,32550.5,0.27,False
