datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Oil,212.0,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Other,23.9,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Other Renewables,517.4,0.01,True
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Solar,3.5,0.00,True
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Storage,0.0,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Wind,2044.9,0.03,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Coal,9492.9,0.14,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Gas,26336.1,0.40,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Hydro,1368.9,0.02,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Multiple Fuels,3.2,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Nuclear,26738.0,0.40,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Oil,213.2,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Other,23.9,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Other Renewables,510.1,0.01,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Solar,3.5,0.00,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Storage,0.0,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Wind,1485.3,0.02,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Coal,9570.5,0.14,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Gas,27272.7,0.40,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Hydro,1365.6,0.02,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Multiple Fuels,339.2,0.01,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Nuclear,26724.3,0.40,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Oil,210.1,0.00,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Other,23.8,0.00,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Other Renewables,520.3,0.01,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Solar,3.5,0.00,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Storage,0.0,0.00,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Wind,1292.4,0.02,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Coal,10481.5,0.15,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Gas,28655.1,0.41,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Hydro,1402.5,0.02,True
